hole_id,elevation,qc,fs,u2
CPT-02,43.42,19.3187,196.16,54.22
CPT-02,43.4,12.0498,119.38,49.39
CPT-02,43.38,18.8835,242.73,50.63
CPT-02,43.36,9.2115,46.36,55.0
CPT-02,43.34,16.9007,180.37,55.02
CPT-02,43.32,10.8238,92.97,52.66
CPT-02,43.3,10.4098,151.86,46.84
CPT-02,43.28,18.308,189.42,55.93
CPT-02,43.26,18.883,239.15,52.92
CPT-02,43.24,17.1492,116.03,46.85
CPT-02,43.22,13.0555,156.13,55.9
CPT-02,43.2,16.7325,189.18,50.53
CPT-02,43.18,19.876,245.53,48.43
CPT-02,43.16,17.878,123.91,54.69
CPT-02,43.14,11.1318,62.67,53.01
CPT-02,43.12,12.4435,100.51,53.14
CPT-02,43.1,17.2064,257.38,48.07
CPT-02,43.08,11.2288,62.44,56.23
CPT-02,43.06,16.934,221.35,55.15
CPT-02,43.04,15.5332,148.87,55.47
CPT-02,43.02,16.5989,179.16,58.33
CPT-02,43.0,13.3861,71.87,50.09
CPT-02,42.98,12.4346,176.32,49.23
CPT-02,42.96,11.284,135.55,50.33
CPT-02,42.94,15.601,125.95,57.75
CPT-02,42.92,16.1308,154.24,51.13
CPT-02,42.9,8.7937,53.32,54.9
CPT-02,42.88,11.0041,142.96,52.05
CPT-02,42.86,16.4145,215.28,60.66
CPT-02,42.84,11.0282,129.96,53.57
CPT-02,42.82,20.1795,128.61,59.47
CPT-02,42.8,14.2081,183.73,58.87
CPT-02,42.78,11.9846,74.39,52.09
CPT-02,42.76,13.0033,119.0,58.52
CPT-02,42.74,10.9412,155.99,51.31
CPT-02,42.72,13.5844,81.5,60.64
CPT-02,42.7,9.7239,50.14,56.75
CPT-02,42.68,10.4971,53.15,53.43
CPT-02,42.66,19.9222,276.3,56.33
CPT-02,42.64,18.0866,236.47,60.62
CPT-02,42.62,14.037,160.0,57.95
CPT-02,42.6,12.4582,113.62,62.95
CPT-02,42.58,14.1489,96.21,58.07
CPT-02,42.56,14.291,207.26,59.75
CPT-02,42.54,15.7519,79.48,55.38
CPT-02,42.52,11.3786,70.26,59.02
CPT-02,42.5,18.1268,228.6,59.33
CPT-02,42.48,17.1447,123.32,62.25
CPT-02,42.46,13.2644,92.02,62.77
CPT-02,42.44,12.2905,145.67,65.02
CPT-02,42.42,12.5407,146.74,54.19
CPT-02,42.4,15.3988,176.3,57.27
CPT-02,42.38,11.6913,152.59,63.14
CPT-02,42.36,16.4399,89.32,63.13
CPT-02,42.34,17.2159,221.31,60.25
CPT-02,42.32,13.8685,85.44,65.42
CPT-02,42.3,14.0419,115.98,57.16
CPT-02,42.28,9.7251,114.45,58.89
CPT-02,42.26,15.6435,93.56,64.13
CPT-02,42.24,11.5047,157.6,59.88
CPT-02,42.22,15.8274,155.81,66.42
CPT-02,42.2,19.4375,125.36,67.09
CPT-02,42.18,11.1978,71.26,64.72
CPT-02,42.16,16.1049,182.31,68.11
CPT-02,42.14,15.6172,186.19,56.9
CPT-02,42.12,16.9933,108.16,66.99
CPT-02,42.1,12.6312,106.55,67.64
CPT-02,42.08,15.6308,172.51,66.63
CPT-02,42.06,11.4408,76.65,69.12
CPT-02,42.04,10.8061,146.42,58.13
CPT-02,42.02,17.887,267.53,64.73
CPT-02,42.0,11.3719,152.04,60.95
CPT-02,41.98,14.1823,105.89,61.75
CPT-02,41.96,8.5215,91.99,69.19
CPT-02,41.94,13.0954,140.61,57.98
CPT-02,41.92,13.7613,203.69,58.61
CPT-02,41.9,8.2723,44.14,65.15
CPT-02,41.88,16.2548,159.18,68.81
CPT-02,41.86,16.9014,125.16,65.9
CPT-02,41.84,11.043,56.59,68.36
CPT-02,41.82,17.0298,135.52,67.47
CPT-02,41.8,14.3395,84.71,65.46
CPT-02,41.78,12.8938,175.09,69.18
CPT-02,41.76,20.869,109.44,65.52
CPT-02,41.74,16.1139,145.89,70.16
CPT-02,41.72,6.9317,60.34,66.04
CPT-02,41.7,9.6914,55.31,71.96
CPT-02,41.68,9.099,75.79,60.65
CPT-02,41.66,12.1656,175.93,67.67
CPT-02,41.64,16.424,212.61,71.17
CPT-02,41.62,22.2061,274.41,61.48
CPT-02,41.6,19.0183,274.88,70.05
CPT-02,41.58,16.479,142.64,69.5
CPT-02,41.56,13.7445,118.97,63.66
CPT-02,41.54,13.6107,164.6,64.25
CPT-02,41.52,14.4621,214.22,64.89
CPT-02,41.5,18.451,265.54,69.77
CPT-02,41.48,17.9873,262.45,64.87
CPT-02,41.46,14.9105,127.14,65.85
CPT-02,41.44,12.1423,143.31,66.17
CPT-02,41.42,18.3932,181.4,69.83
CPT-02,41.4,16.4273,102.29,72.57
CPT-02,41.38,12.8514,101.82,71.54
CPT-02,41.36,10.5571,137.23,76.28
CPT-02,41.34,18.435,104.27,75.75
CPT-02,41.32,6.1287,58.7,64.52
CPT-02,41.3,17.6441,257.01,65.11
CPT-02,41.28,13.0263,101.08,73.62
CPT-02,41.26,6.8449,69.87,72.83
CPT-02,41.24,15.1881,120.47,77.91
CPT-02,41.22,12.9431,109.59,70.61
CPT-02,41.2,14.4521,165.43,68.63
CPT-02,41.18,22.4816,164.64,78.24
CPT-02,41.16,18.1238,207.46,70.73
CPT-02,41.14,11.826,97.72,73.55
CPT-02,41.12,19.8126,237.13,77.35
CPT-02,41.1,11.7935,74.53,76.79
CPT-02,41.08,16.1486,108.48,69.3
CPT-02,41.06,4.4223,56.15,66.38
CPT-02,41.04,16.0507,136.93,72.54
CPT-02,41.02,19.557,236.99,70.23
CPT-02,41.0,22.8583,336.75,78.57
CPT-02,40.98,12.9176,84.41,69.9
CPT-02,40.96,9.4512,51.15,71.25
CPT-02,40.94,17.1765,117.57,75.09
CPT-02,40.92,17.2172,92.06,71.64
CPT-02,40.9,12.8511,133.63,69.52
CPT-02,40.88,18.2118,145.98,81.04
CPT-02,40.86,11.1153,71.74,74.32
CPT-02,40.84,17.6557,144.82,67.69
CPT-02,40.82,14.2127,118.15,78.44
CPT-02,40.8,4.1279,40.2,72.36
CPT-02,40.78,25.5504,274.34,70.39
CPT-02,40.76,11.1273,118.53,82.11
CPT-02,40.74,9.2854,114.36,82.22
CPT-02,40.72,17.1756,109.82,77.1
CPT-02,40.7,13.5532,181.73,75.69
CPT-02,40.68,18.7869,111.31,69.89
CPT-02,40.66,11.6595,84.2,83.61
CPT-02,40.64,10.8935,84.74,69.74
CPT-02,40.62,10.7822,126.32,70.92
CPT-02,40.6,13.9618,141.26,72.76
CPT-02,40.58,12.7482,184.01,84.04
CPT-02,40.56,19.9658,171.92,72.41
CPT-02,40.54,17.3323,151.28,74.72
CPT-02,40.52,11.9461,101.7,85.76
CPT-02,40.5,16.2058,198.98,77.6
CPT-02,40.48,13.7836,205.73,83.45
CPT-02,40.46,13.2597,194.96,77.67
CPT-02,40.44,22.0281,307.61,73.37
CPT-02,40.42,13.5512,95.91,78.86
CPT-02,40.4,14.1162,193.04,87.19
CPT-02,40.38,24.2893,305.1,73.1
CPT-02,40.36,19.0974,173.68,86.47
CPT-02,40.34,10.6217,128.55,84.14
CPT-02,40.32,17.6074,112.15,75.21
CPT-02,40.3,11.2568,61.04,85.69
CPT-02,40.28,18.4376,246.07,77.48
CPT-02,40.26,10.8425,57.12,72.79
CPT-02,40.24,13.3756,102.01,88.42
CPT-02,40.22,17.2845,199.43,87.61
CPT-02,40.2,11.0948,101.76,81.29
CPT-02,40.18,13.859,85.84,77.98
CPT-02,40.16,12.2286,182.74,74.73
CPT-02,40.14,14.853,158.27,88.05
CPT-02,40.12,9.7256,109.7,81.81
CPT-02,40.1,14.3072,144.86,83.64
CPT-02,40.08,13.1038,176.28,77.03
CPT-02,40.06,18.2763,251.91,76.76
CPT-02,40.04,16.2618,107.87,79.22
CPT-02,40.02,7.283,62.34,79.69
CPT-02,40.0,19.2732,198.44,90.66
CPT-02,39.98,8.204,56.05,76.8
CPT-02,39.96,14.4064,180.46,84.51
CPT-02,39.94,20.2109,239.49,80.63
CPT-02,39.92,9.6189,114.03,87.34
CPT-02,39.9,19.3424,255.96,76.15
CPT-02,39.88,17.9845,183.11,82.41
CPT-02,39.86,11.3679,160.38,78.02
CPT-02,39.84,15.3457,100.45,80.22
CPT-02,39.82,18.2187,202.85,90.79
CPT-02,39.8,22.899,234.86,85.89
CPT-02,39.78,8.6221,52.94,84.87
CPT-02,39.76,12.8783,74.23,91.21
CPT-02,39.74,19.052,154.62,83.57
CPT-02,39.72,12.8841,169.69,92.85
CPT-02,39.7,9.4457,79.54,89.95
CPT-02,39.68,11.0886,58.63,91.97
CPT-02,39.66,16.3628,105.11,81.98
CPT-02,39.64,22.7678,142.38,80.49
CPT-02,39.62,20.3964,261.9,79.76
CPT-02,39.6,17.9054,228.24,91.8
CPT-02,39.58,16.8429,217.79,87.74
CPT-02,39.56,15.5044,86.71,81.02
CPT-02,39.54,14.972,174.81,92.37
CPT-02,39.52,16.4807,211.34,95.5
CPT-02,39.5,17.3801,119.02,85.67
CPT-02,39.48,23.2702,137.48,94.61
CPT-02,39.46,24.1081,204.4,82.66
CPT-02,39.44,11.5154,115.23,92.94
CPT-02,39.42,15.267,91.47,90.47
CPT-02,39.4,20.1917,103.78,84.22
CPT-02,39.38,16.1687,226.63,90.13
CPT-02,39.36,18.0379,265.8,82.47
CPT-02,39.34,16.0622,193.99,87.46
CPT-02,39.32,19.6176,213.71,88.97
CPT-02,39.3,17.4381,149.06,88.08
CPT-02,39.28,14.3371,102.41,85.52
CPT-02,39.26,23.772,148.25,83.58
CPT-02,39.24,22.525,143.24,95.61
CPT-02,39.22,13.5674,73.35,87.91
CPT-02,39.2,10.0999,62.19,87.28
CPT-02,39.18,12.2063,180.19,90.4
CPT-02,39.16,12.9598,136.59,87.79
CPT-02,39.14,16.5906,94.5,98.08
CPT-02,39.12,12.9591,126.44,95.31
CPT-02,39.1,21.2757,210.98,84.93
CPT-02,39.08,28.1851,264.39,95.34
CPT-02,39.06,16.9154,152.34,94.28
CPT-02,39.04,16.1328,97.07,100.7
CPT-02,39.02,16.449,242.66,90.0
CPT-02,39.0,14.7971,162.02,102.34
CPT-02,38.98,20.4729,250.83,89.25
CPT-02,38.96,20.3211,246.6,95.12
CPT-02,38.94,13.9843,159.96,91.91
CPT-02,38.92,21.988,214.56,95.92
CPT-02,38.9,11.2004,87.24,99.22
CPT-02,38.88,17.6017,107.02,89.67
CPT-02,38.86,9.3727,59.48,87.0
CPT-02,38.84,15.0964,83.46,86.58
CPT-02,38.82,10.3291,91.17,98.36
CPT-02,38.8,5.3728,35.07,97.48
CPT-02,38.78,16.3125,204.17,100.46
CPT-02,38.76,15.9081,205.65,89.85
CPT-02,38.74,12.5636,95.69,92.75
CPT-02,38.72,11.0469,150.2,96.84
CPT-02,38.7,15.969,148.58,104.12
CPT-02,38.68,14.7024,129.92,92.76
CPT-02,38.66,11.8355,63.07,97.62
CPT-02,38.64,18.1118,246.39,92.92
CPT-02,38.62,13.7319,87.13,101.1
CPT-02,38.6,10.5243,103.92,89.53
CPT-02,38.58,12.3331,146.19,98.72
CPT-02,38.56,9.7639,95.29,104.42
CPT-02,38.54,11.0173,109.59,106.91
CPT-02,38.52,14.8326,165.67,95.02
CPT-02,38.5,18.482,97.61,89.18
CPT-02,38.48,14.5107,194.0,95.33
CPT-02,38.46,14.9534,208.05,95.37
CPT-02,38.44,14.067,84.03,95.63
CPT-02,38.42,12.6758,147.2,93.89
CPT-02,38.4,17.9061,205.58,100.91
CPT-02,38.38,16.2451,130.76,96.05
CPT-02,38.36,14.2141,73.87,96.01
CPT-02,38.34,7.2586,77.53,107.67
CPT-02,38.32,16.9406,129.87,103.78
CPT-02,38.3,5.073,44.53,97.87
CPT-02,38.28,8.8747,95.18,106.44
CPT-02,38.26,19.8513,165.95,100.51
CPT-02,38.24,18.5273,234.35,97.42
CPT-02,38.22,12.146,113.69,100.79
CPT-02,38.2,12.4894,168.27,106.85
CPT-02,38.18,17.6655,139.09,92.08
CPT-02,38.16,10.822,161.92,99.45
CPT-02,38.14,15.9951,94.68,108.63
CPT-02,38.12,21.5172,127.97,98.5
CPT-02,38.1,21.557,210.24,96.1
CPT-02,38.08,17.9492,232.56,105.32
CPT-02,38.06,12.6885,118.37,103.23
CPT-02,38.04,21.8429,152.92,100.61
CPT-02,38.02,11.8913,150.24,96.24
CPT-02,38.0,11.8927,61.68,107.19
CPT-02,37.98,18.4123,131.27,112.74
CPT-02,37.96,11.0154,136.83,102.72
CPT-02,37.94,19.5546,217.92,109.17
CPT-02,37.92,13.1021,122.34,105.16
CPT-02,37.9,11.6003,100.26,96.66
CPT-02,37.88,11.5243,74.96,108.04
CPT-02,37.86,13.6713,111.92,111.27
CPT-02,37.84,19.0653,107.61,98.37
CPT-02,37.82,8.6472,99.1,99.67
CPT-02,37.8,18.8964,208.09,102.99
CPT-02,37.78,16.9743,126.56,112.05
CPT-02,37.76,16.7091,161.1,106.62
CPT-02,37.74,9.6867,52.02,98.36
CPT-02,37.72,17.2545,109.81,100.64
CPT-02,37.7,16.9359,114.48,113.42
CPT-02,37.68,9.4638,138.53,105.84
CPT-02,37.66,22.864,133.51,108.5
CPT-02,37.64,15.9889,218.6,115.07
CPT-02,37.62,11.8289,136.91,97.99
CPT-02,37.6,17.0971,246.74,111.72
CPT-02,37.58,16.2371,200.44,116.4
CPT-02,37.56,16.5061,168.69,114.38
CPT-02,37.54,23.8044,178.96,115.79
CPT-02,37.52,12.1194,89.45,99.58
CPT-02,37.5,16.2466,176.17,105.53
CPT-02,37.48,11.6493,145.43,102.4
CPT-02,37.46,13.0242,87.93,118.48
CPT-02,37.44,16.0403,150.69,103.17
CPT-02,37.42,11.0706,96.84,118.45
CPT-02,37.4,12.5243,102.26,107.23
CPT-02,37.38,10.7818,148.73,118.62
CPT-02,37.36,5.6203,48.5,114.0
CPT-02,37.34,15.3579,225.27,111.8
CPT-02,37.32,14.256,191.24,113.23
CPT-02,37.3,20.7093,266.9,104.15
CPT-02,37.28,12.7747,134.48,105.87
CPT-02,37.26,18.6694,244.99,101.93
CPT-02,37.24,14.0205,191.65,118.36
CPT-02,37.22,8.2937,74.06,121.24
CPT-02,37.2,20.6573,156.07,101.77
CPT-02,37.18,16.2929,115.74,119.72
CPT-02,37.16,12.3695,175.14,114.17
CPT-02,37.14,19.9595,180.89,101.05
CPT-02,37.12,10.3114,140.9,118.85
CPT-02,37.1,19.2028,175.31,119.46
CPT-02,37.08,13.3511,162.53,120.47
CPT-02,37.06,18.1869,217.97,112.37
CPT-02,37.04,8.254,70.31,114.72
CPT-02,37.02,17.5398,167.2,101.97
CPT-02,37.0,8.9681,49.51,116.01
CPT-02,36.98,10.1599,64.63,110.77
CPT-02,36.96,9.8357,110.98,108.99
CPT-02,36.94,17.0384,173.17,124.06
CPT-02,36.92,16.1581,215.0,119.58
CPT-02,36.9,18.4827,238.92,109.69
CPT-02,36.88,10.0087,97.92,119.35
CPT-02,36.86,14.5909,193.59,121.03
CPT-02,36.84,21.0869,147.33,112.43
CPT-02,36.82,18.3945,265.76,123.39
CPT-02,36.8,22.4416,162.59,125.06
CPT-02,36.78,20.1126,226.59,124.33
CPT-02,36.76,12.3182,181.59,108.22
CPT-02,36.74,14.2668,128.55,113.73
CPT-02,36.72,12.6811,96.4,106.06
CPT-02,36.7,8.4509,52.17,120.82
CPT-02,36.68,22.1593,207.22,125.69
CPT-02,36.66,9.2657,57.31,121.11
CPT-02,36.64,16.7166,115.44,124.77
CPT-02,36.62,15.6609,155.7,107.92
CPT-02,36.6,11.7703,159.64,119.08
CPT-02,36.58,18.2611,214.97,115.03
CPT-02,36.56,14.9018,135.39,108.84
CPT-02,36.54,14.2213,158.95,126.89
CPT-02,36.52,18.0178,156.69,121.85
CPT-02,36.5,14.4436,91.46,113.56
CPT-02,36.48,15.1497,180.74,122.32
CPT-02,36.46,13.566,167.69,112.35
CPT-02,36.44,8.8856,52.89,107.87
CPT-02,36.42,13.5442,190.73,130.28
CPT-02,36.4,17.5389,252.44,129.79
CPT-02,36.38,9.5822,52.27,113.04
CPT-02,36.36,11.1549,124.9,114.39
CPT-02,36.34,11.9615,175.6,120.71
CPT-02,36.32,17.3662,187.64,113.76
CPT-02,36.3,5.7697,79.5,110.87
CPT-02,36.28,14.7827,120.82,120.61
CPT-02,36.26,16.2536,88.45,111.14
CPT-02,36.24,16.5506,227.02,128.32
CPT-02,36.22,14.8751,116.46,129.55
CPT-02,36.2,5.8674,65.3,126.98
CPT-02,36.18,14.7007,204.73,116.4
CPT-02,36.16,18.4532,275.79,127.44
CPT-02,36.14,19.5538,226.32,128.48
CPT-02,36.12,21.3737,118.24,112.91
CPT-02,36.1,15.1364,115.07,126.65
CPT-02,36.08,16.0724,150.51,133.91
CPT-02,36.06,16.0358,137.35,127.14
CPT-02,36.04,14.4902,142.76,122.06
CPT-02,36.02,19.5501,121.93,112.48
CPT-02,36.0,8.38,114.65,114.79
CPT-02,35.98,17.3422,134.02,132.42
CPT-02,35.96,19.1544,207.95,125.07
CPT-02,35.94,19.8103,212.13,121.15
CPT-02,35.92,14.1333,81.53,130.03
CPT-02,35.9,11.2946,59.41,128.09
CPT-02,35.88,7.5069,88.63,121.18
CPT-02,35.86,6.7104,89.72,115.41
CPT-02,35.84,9.7145,56.45,132.41
CPT-02,35.82,12.6312,183.81,126.73
CPT-02,35.8,11.2911,57.11,136.29
CPT-02,35.78,9.5401,78.7,130.56
CPT-02,35.76,6.8372,84.39,136.41
CPT-02,35.74,12.4996,68.58,128.77
CPT-02,35.72,13.8395,113.92,114.23
CPT-02,35.7,23.8971,210.63,123.03
CPT-02,35.68,19.2362,130.42,137.46
CPT-02,35.66,16.1476,218.37,117.47
CPT-02,35.64,13.7068,175.38,120.73
CPT-02,35.62,15.0937,93.67,126.12
CPT-02,35.6,9.1725,85.52,134.3
CPT-02,35.58,12.7583,80.54,130.94
CPT-02,35.56,20.6513,275.09,127.26
CPT-02,35.54,6.6915,65.34,128.74
CPT-02,35.52,15.5425,143.47,133.87
CPT-02,35.5,17.0634,159.39,125.64
CPT-02,35.48,9.8821,53.41,123.68
CPT-02,35.46,12.2241,145.01,119.1
CPT-02,35.44,15.6476,155.74,131.44
CPT-02,35.42,11.7244,109.9,138.76
CPT-02,35.4,14.488,141.64,119.48
CPT-02,35.38,21.0004,281.73,129.3
CPT-02,35.36,21.2145,168.76,117.24
CPT-02,35.34,16.0773,97.69,127.16
CPT-02,35.32,15.5621,92.51,133.46
CPT-02,35.3,12.2209,92.25,118.66
CPT-02,35.28,13.7245,137.72,119.67
CPT-02,35.26,13.6727,93.28,127.1
CPT-02,35.24,12.8619,75.02,139.88
CPT-02,35.22,13.4307,128.26,134.71
CPT-02,35.2,20.0844,225.71,124.34
CPT-02,35.18,22.9241,157.53,122.44
CPT-02,35.16,13.3184,166.08,133.59
CPT-02,35.14,16.3123,168.73,118.11
CPT-02,35.12,13.6306,84.06,122.64
CPT-02,35.1,8.9261,122.18,143.7
CPT-02,35.08,15.8792,174.97,131.3
CPT-02,35.06,7.056,60.73,136.43
CPT-02,35.04,7.6798,91.41,129.27
CPT-02,35.02,14.3282,73.63,121.97
CPT-02,35.0,16.9558,87.47,144.9
CPT-02,34.98,2.8468,32.7,136.6
CPT-02,34.96,2.0755,19.42,136.18
CPT-02,34.94,2.6295,21.06,132.05
CPT-02,34.92,1.9956,19.44,120.48
CPT-02,34.9,2.7314,32.85,145.79
CPT-02,34.88,2.8976,28.15,143.23
CPT-02,34.86,2.0387,21.8,142.74
CPT-02,34.84,2.2263,12.27,120.82
CPT-02,34.82,1.637,24.22,143.56
CPT-02,34.8,1.5762,19.5,136.97
CPT-02,34.78,1.8751,18.52,134.22
CPT-02,34.76,2.2781,24.85,137.8
CPT-02,34.74,1.8614,18.39,140.77
CPT-02,34.72,1.1719,12.05,133.07
CPT-02,34.7,2.3835,33.2,133.13
CPT-02,34.68,2.7654,26.92,135.43
CPT-02,34.66,3.1846,38.14,122.76
CPT-02,34.64,2.2238,17.52,127.6
CPT-02,34.62,2.1767,15.67,147.3
CPT-02,34.6,2.9832,25.03,139.14
CPT-02,34.58,3.1423,19.83,130.91
CPT-02,34.56,1.5218,18.43,149.33
CPT-02,34.54,3.0965,38.23,145.05
CPT-02,34.52,1.463,19.02,146.59
CPT-02,34.5,2.03,25.36,141.93
CPT-02,34.48,2.0483,12.89,129.27
CPT-02,34.46,2.2095,20.24,151.33
CPT-02,34.44,2.2725,18.26,129.91
CPT-02,34.42,2.6464,36.54,134.18
CPT-02,34.4,2.5446,16.76,147.39
CPT-02,34.38,2.6607,15.0,136.6
CPT-02,34.36,2.3745,26.54,128.19
CPT-02,34.34,2.6001,21.85,134.89
CPT-02,34.32,3.1096,17.0,149.61
CPT-02,34.3,2.4498,29.16,139.73
CPT-02,34.28,2.9553,34.56,145.26
CPT-02,34.26,3.269,31.29,149.24
CPT-02,34.24,2.1181,12.94,128.86
CPT-02,34.22,1.4271,20.65,149.15
CPT-02,34.2,1.6059,8.7,129.21
CPT-02,34.18,1.3914,19.63,130.84
CPT-02,34.16,1.3206,10.46,139.03
CPT-02,34.14,1.2016,7.2,145.02
CPT-02,34.12,2.4519,20.46,130.85
CPT-02,34.1,2.9995,27.47,148.86
CPT-02,34.08,1.7996,13.41,150.21
CPT-02,34.06,1.985,11.62,138.04
CPT-02,34.04,3.2968,41.37,137.9
CPT-02,34.02,2.2665,28.41,139.82
CPT-02,34.0,2.1051,15.33,150.83
CPT-02,33.98,1.7976,17.23,152.48
CPT-02,33.96,2.9249,37.87,138.69
CPT-02,33.94,2.9409,15.0,151.58
CPT-02,33.92,2.5834,37.3,131.15
CPT-02,33.9,1.6023,10.64,130.66
CPT-02,33.88,4.5815,57.69,148.02
CPT-02,33.86,1.412,7.88,147.4
CPT-02,33.84,1.1598,14.07,148.43
CPT-02,33.82,1.8353,16.55,149.22
CPT-02,33.8,2.417,25.47,138.56
CPT-02,33.78,2.4196,12.29,138.04
CPT-02,33.76,0.7493,7.7,156.76
CPT-02,33.74,2.2328,15.74,146.08
CPT-02,33.72,1.6724,21.55,149.4
CPT-02,33.7,1.9578,25.09,142.42
CPT-02,33.68,0.9174,6.4,139.61
CPT-02,33.66,3.2026,39.23,152.57
CPT-02,33.64,2.6662,16.69,160.12
CPT-02,33.62,2.4253,25.51,146.6
CPT-02,33.6,2.8451,35.76,136.23
CPT-02,33.58,3.9059,42.67,138.79
CPT-02,33.56,2.7489,35.03,153.2
CPT-02,33.54,2.8857,16.16,143.03
CPT-02,33.52,2.4683,27.82,142.68
CPT-02,33.5,3.6089,22.55,141.2
CPT-02,33.48,2.8429,35.16,145.97
CPT-02,33.46,3.9391,58.65,149.48
CPT-02,33.44,2.3452,32.7,151.51
CPT-02,33.42,1.447,12.3,141.56
CPT-02,33.4,2.2765,29.25,154.5
CPT-02,33.38,1.9069,19.44,140.84
CPT-02,33.36,1.381,11.43,150.97
CPT-02,33.34,2.8347,16.95,155.01
CPT-02,33.32,1.8205,24.18,136.46
CPT-02,33.3,4.0494,39.53,147.51
CPT-02,33.28,3.1383,27.28,150.09
CPT-02,33.26,1.6772,15.01,142.44
CPT-02,33.24,1.9905,19.88,147.41
CPT-02,33.22,0.7795,7.71,164.09
CPT-02,33.2,3.1802,42.1,139.42
CPT-02,33.18,3.3795,21.27,156.44
CPT-02,33.16,3.4033,46.4,138.99
CPT-02,33.14,2.7107,33.79,164.06
CPT-02,33.12,3.3811,29.39,164.51
CPT-02,33.1,1.8415,11.43,153.24
CPT-02,33.08,2.0114,10.87,140.78
CPT-02,33.06,0.8023,6.44,151.04
CPT-02,33.04,4.2748,55.2,140.81
CPT-02,33.02,2.2863,31.88,163.68
CPT-02,33.0,2.3651,16.92,161.76
CPT-02,32.98,2.0923,17.76,163.53
CPT-02,32.96,2.5288,23.2,154.67
CPT-02,32.94,0.9267,11.87,151.89
CPT-02,32.92,1.8102,22.09,156.07
CPT-02,32.9,2.5712,24.71,151.5
CPT-02,32.88,1.5543,14.75,164.46
CPT-02,32.86,1.8468,21.51,150.66
CPT-02,32.84,3.7776,27.68,150.41
CPT-02,32.82,0.5515,7.67,161.08
CPT-02,32.8,1.9867,22.77,165.29
CPT-02,32.78,2.2231,28.82,160.61
CPT-02,32.76,1.4952,15.86,142.79
CPT-02,32.74,2.0129,22.52,156.98
CPT-02,32.72,2.3094,12.77,156.98
CPT-02,32.7,2.8379,39.64,143.23
CPT-02,32.68,3.3442,48.03,145.25
CPT-02,32.66,3.8964,29.04,161.78
CPT-02,32.64,2.6673,37.01,153.85
CPT-02,32.62,2.8827,26.0,141.61
CPT-02,32.6,1.476,20.1,141.11
CPT-02,32.58,1.7357,23.6,150.47
CPT-02,32.56,2.8193,21.35,144.32
CPT-02,32.54,2.8939,18.64,148.91
CPT-02,32.52,2.7837,16.41,150.71
CPT-02,32.5,2.0933,23.33,151.48
CPT-02,32.48,2.768,14.59,143.28
CPT-02,32.46,1.9588,17.88,151.82
CPT-02,32.44,2.9481,25.81,167.88
CPT-02,32.42,2.8901,36.19,160.46
CPT-02,32.4,2.8708,28.51,165.91
CPT-02,32.38,2.2032,12.35,157.02
CPT-02,32.36,2.7615,25.05,157.83
CPT-02,32.34,2.0121,27.89,151.21
CPT-02,32.32,2.8205,41.28,164.28
CPT-02,32.3,2.5236,32.43,152.71
CPT-02,32.28,3.5173,31.89,145.88
CPT-02,32.26,2.1452,31.49,155.28
CPT-02,32.24,2.0935,31.09,168.51
CPT-02,32.22,1.6833,23.76,158.17
CPT-02,32.2,2.3037,11.54,158.77
CPT-02,32.18,2.8162,41.46,144.11
CPT-02,32.16,1.9194,27.52,159.72
CPT-02,32.14,1.2501,11.0,155.72
CPT-02,32.12,1.6172,18.31,163.42
CPT-02,32.1,2.2564,27.96,162.91
CPT-02,32.08,2.4842,19.89,157.71
CPT-02,32.06,2.8142,29.73,154.16
CPT-02,32.04,2.8063,26.15,165.04
CPT-02,32.02,3.1754,37.54,156.58
CPT-02,32.0,2.3149,17.62,170.05
CPT-02,31.98,1.9252,28.55,156.93
CPT-02,31.96,2.676,25.68,165.49
CPT-02,31.94,3.7214,42.66,146.27
CPT-02,31.92,2.6222,25.61,175.71
CPT-02,31.9,2.1144,29.5,169.47
CPT-02,31.88,1.7695,22.34,164.29
CPT-02,31.86,2.7689,15.99,147.92
CPT-02,31.84,1.3739,18.3,169.04
CPT-02,31.82,2.1496,28.22,174.35
CPT-02,31.8,1.8408,15.79,153.25
CPT-02,31.78,2.6393,13.42,162.8
CPT-02,31.76,1.2716,18.26,162.4
CPT-02,31.74,2.5285,19.75,178.27
CPT-02,31.72,2.6574,22.8,151.11
CPT-02,31.7,1.9856,24.18,156.05
CPT-02,31.68,2.0553,20.43,160.48
CPT-02,31.66,2.167,26.16,155.59
CPT-02,31.64,4.2016,29.25,176.02
CPT-02,31.62,1.2166,13.01,165.39
CPT-02,31.6,3.4816,36.62,171.09
CPT-02,31.58,1.3902,14.81,151.56
CPT-02,31.56,2.0139,12.65,151.73
CPT-02,31.54,2.4372,17.74,167.15
CPT-02,31.52,3.5373,45.36,156.31
CPT-02,31.5,1.4137,16.87,167.87
CPT-02,31.48,0.2656,2.0,168.97
CPT-02,31.46,0.6925,7.9,181.98
CPT-02,31.44,3.0384,16.77,182.04
CPT-02,31.42,0.1214,1,173.59
CPT-02,31.4,3.5731,34.54,163.1
CPT-02,31.38,2.594,18.8,160.49
CPT-02,31.36,0.8428,7.75,166.42
CPT-02,31.34,3.0261,17.61,170.76
CPT-02,31.32,2.5171,13.22,176.54
CPT-02,31.3,3.3321,19.14,160.29
CPT-02,31.28,2.3847,15.85,162.54
CPT-02,31.26,2.2464,22.01,179.54
CPT-02,31.24,2.2432,24.51,173.6
